"MouseID","AKT_N","AMPKA_N","APP_N","BDNF_N","BRAF_N","Bcatenin_N","CAMKII_N","CREB_N","DSCR1_N","DYRK1A_N","ELK_N","ERK_N","GSK3B_N","ITSN1_N","JNK_N","MEK_N","MTOR_N","NR1_N","NR2A_N","NR2B_N","P38_N","PKCA_N","RSK_N","SOD1_N","TRKA_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","pMEK_N","pMTOR_N","pNR1_N","pNR2A_N","pNR2B_N","pNUMB_N","pPKCAB_N","pRSK_N","ADARB1_N","ARC_N","AcetylH3K9_N","BAD_N","BAX_N","BCL2_N","Behavior","CDK5_N","CaNA_N","EGR1_N","ERBB4_N","GFAP_N","Genotype","GluR3_N","GluR4_N","H3AcK18_N","H3MeK4_N","IL1B_N","NUMB_N","P3525_N","P70S6_N","PSD95_N","RAPTOR_N","RRP1_N","S6_N","SHH_N","SNCA_N","SYP_N","TIAM1_N","Tau_N","Treatment","Ubiquitin_N","class","nNOS_N","pCASP9_N","pCFOS_N","pGSK3B_N","pGSK3B_Tyr216_N","pP70S6_N","pPKCG_N","pS6_N"
"363_10","0.525732749","0.33279483","0.476344334","0.321024694","0.581583199","1.7966766669999998","0.34202631","0.191783983","0.634433418","0.629817678","0.920840065","1.712208631","1.311331641","0.807523656","0.269097623","0.267482114","0.477267482","2.15531964","3.016385876","0.588506808","0.425801985","0.388183706","0.180475421","0.33764135700000003","0.70159243","0.273713363","0.198246019","4.984537272","0.212785599","1.442418648","0.799907685","0.32056312","0.27071313199999997","0.7020540040000001","0.7673667209999999","0.584121856","1.387491345","0.35795061200000006","2.493884145","0.586198938","1.007799575","0.106357835","0.29425667699999997","0.192744032","0.16981801","0.137792484","C/S","0.309974001","1.4878279369999998","0.21082486399999997","0.137556133","0.120302529","Ts65Dn","0.23339636","0.137792484","0.211297566","0.236705271","0.477428504","0.17690853199999998","0.272039707","0.870007091","2.122429686","0.311100854","0.170172536","0.616875443","0.232805483","0.138737887","0.4532025529999999","0.4611123929999999","0.240250532","Memantine","1.169108958","t-CS-m","0.204207043","1.475419523","0.123965965","0.155991491","0.939139683","1.04823448","3.0915859130000003","0.106357835"
"3484_7","0.664444444","0.35095238100000004","0.3830158729999999","0.35444444399999997","1.70952381","2.416031746","0.386507937","0.190793651","0.5371428570000001","1.539047619","1.169047619","2.89047619","2.1468253969999997","1.635396825","0.286825397","0.298888889","0.398888889","2.462857143","4.676666667","0.5279365079999999","0.305396825","0.351269841","0.17047619","0.342063492","0.7644444440000001","0.21587301600000003","0.184603175","2.7566666669999997","0.195396825","3.531428571","2.4877777780000003","0.292698413","0.267142857","0.6679365079999999","0.854603175","0.542063492","1.761904762","0.336190476","1.785873016","0.499047619","1.090300381","0.104807961","0.127406305","0.148702688","0.200223194","0.134009114","C/S","0.32753650100000004","1.996931089","0.16544220199999998","0.140983911","0.1241514","Control","0.218543662","0.116990607","0.100099571","0.15884858366666663","0.3896587","0.180321771","0.25834650800000003","1.001580954","2.063517158","0.31015873","0.175764903","0.343160048","0.190551474","0.135590068","0.483771971","0.387301587","0.289500604","Saline","0.8943550640000001","c-CS-s","0.161908305","1.142378871","0.112247745","0.192969404","1.017390496","0.34063492100000003","1.598158653","0.10480796099999999"
"3507_10","0.525407705","0.303238005","0.34979910200000003","0.284329946","0.28882061","1.7549042780000002","0.346253841","0.17679035699999998","0.578822973","0.317655401","0.8617348140000001","2.301347199","0.991964075","0.4630111079999999","0.235641692","0.230441976","0.455920586","1.981564642","3.2034979910000003","0.607421413","0.457338691","0.268494446","0.16568187199999998","0.312692035","0.627038525","0.227369416","0.200661782","1.912313874","0.199480028","1.157645947","0.4819191679999999","0.312928386","0.22524226","0.724887733","0.7423776879999999","0.552588041","1.356653273","0.371070669","0.917277239","0.369416214","0.866552476","0.123793211","0.095608845","0.189349112","0.138118966","0.13940637633333333","C/S","0.270943631","1.459669885","0.18418982166666664","0.159140455","0.133291809","Control","0.283556524","0.134848957","0.1616078433333333","0.258953597","0.5448458420000001","0.164746185","0.30099657399999996","0.960292744","2.329648085","0.29827464","0.157427593","0.474462784","0.236374961","0.162254749","0.521021489","0.363743796","0.16988477100000002","Memantine","1.220959203","c-CS-m","0.164123326","1.555434444","0.13562753","0.161476176","0.82949237","0.18718979","0.984117097","0.123793211"
"3418_4","0.746677571","0.499488857","0.482927827","0.34798609700000005","0.244735228","2.4085054180000003","0.403598446","0.180535678","0.8760989570000001","0.309139235","1.311592721","2.196483337","1.054998978","0.512574116","0.2510734","0.286035576","0.538744633","2.524023717","4.139848702","0.720302597","0.555510121","0.34839501100000003","0.178286649","0.957472909","0.7417705990000001","0.244326314","0.212430996","3.0568390919999997","0.203843795","1.616233899","0.319157636","0.35432426899999997","0.33674095299999995","0.925373134","0.919443877","0.837047639","1.79002249","0.425475363","1.4637088530000002","0.430995706","1.307472115","0.147172046","0.785016287","0.17980951466666664","0.241141052","0.17173961733333334","S/C","0.270358306","0.7516533409999999","0.14285170066666664","0.16276774300000002","0.153291876","Ts65Dn","0.218043628","0.164643174","0.20803587533333331","0.34221695799999996","0.455137696","0.206494917","0.274800118","0.96486033","2.129997039","0.445307708","0.247853124","0.221300957","0.233047083","0.17145395300000002","0.415753627","0.6121447560000001","0.348830323","Memantine","1.386931201","t-SC-m","0.209456125","1.5877998219999998","0.159313","0.168097917","0.737340835","0.6336127579999999","1.591155858","0.147172046"
"3416_5","0.616470284","0.327981354","0.46989511799999995","0.318658552","0.492554707","2.276058526","0.320471319","0.165479736","0.550174803","0.540852001","1.198497993","2.625275152","1.479476887","0.7387025770000001","0.250679788","0.27191505899999996","0.398549786","2.47921792","4.0449307260000005","0.5438301179999999","0.32357892","0.335750356","0.15602745","0.310501101","0.754111097","0.203418361","0.168069403","2.544089085","0.203418361","1.465881134","0.7130648709999999","0.251974621","0.249643921","0.62864172","0.843325133","0.452414865","1.517156545","0.294445164","1.735336009","0.464974751","0.881186585","0.110680815","0.211370149","0.12388727533333337","0.178839749","0.111610255","C/S","0.286809697","1.616373635","0.13130207300000002","0.149794749","0.117806522","Ts65Dn","0.21648207","0.123305708","0.155371389","0.15325929466666668","0.514367594","0.189993029","0.28316939","0.863139958","2.384091085","0.266735724","0.141584695","0.50104562","0.213074123","0.121911548","0.404306405","0.38560145","0.181937882","Memantine","0.941445279","t-CS-m","0.197660909","1.328169778","0.102780575","0.157152815","0.872201998","0.380940049","1.690806289","0.110680815"
"3418_6","0.678120753","0.442826636","0.45971656","0.312560668","0.224810716","2.243642011","0.373713842","0.17569404","0.694039992","0.286352165","1.139002136","2.079790332","1.012036498","0.481459911","0.238788585","0.249854397","0.535624151","2.305571734","3.874005048","0.637740245","0.620267909","0.326538536","0.168122695","0.881382256","0.6336633660000001","0.223451757","0.187730538","2.842360707","0.205202873","1.262473306","0.286934576","0.327509222","0.336051252","0.836536595","0.852649971","0.80120365","1.614637934","0.39565133","1.1485148509999998","0.416618132","1.12599667","0.112853763","0.7463418909999999","0.1960865076666667","0.183913082","0.17630723833333334","S/C","0.233067555","0.722597038","0.22011728166666664","0.15447296900000002","0.116796635","Ts65Dn","0.203539823","0.12766143900000002","0.208102855","0.265749584","0.431437834","0.15675107300000002","0.239901866","0.7579076490000001","1.844475598","0.408464376","0.181459739","0.2775782","0.199158854","0.146937703","0.35696136","0.514463211","0.282660124","Memantine","1.102339437","t-SC-m","0.168229212","1.414264435","0.122579515","0.145798651","0.6334005079999999","0.515433896","1.374748094","0.11285376300000001"
"3504_15","0.361121426","0.291682139","0.302079465","0.213702191","0.512253992","1.301708132","0.212959525","0.14184923900000002","0.441700706","0.490716673","0.597846268","1.169513554","1.037875975","0.592461938","0.16357222400000002","0.165243223","0.338470108","1.540846639","2.053286298","0.41310805799999994","0.40976606","0.214444857","0.118455254","0.233939844","0.409580394","0.152432232","0.134236911","1.3937987369999998","0.14296323800000002","1.157816561","0.603973264","0.183252878","0.18529521","0.510954326","0.552172299","0.281284812","0.947642035","0.27590048300000003","0.906238396","0.380059413","0.823559066","0.100823391","0.189211897","0.161821543","0.150394892","0.128549824","C/S","0.222651655","1.23676693","0.187867585","0.144849605","0.117123173","Ts65Dn","0.223323811","0.122164342","0.170223492","0.224332045","0.478575029","0.14568979999999998","0.296756848","0.806755167","2.0268862380000003","0.249164501","0.166358595","0.42110569700000006","0.230717526","0.16602251699999998","0.30078978300000003","0.332343112","0.228869098","Memantine","0.959502605","t-CS-m","0.162661738","1.244832801","0.163501932","0.165854478","0.9193412870000001","0.450798366","1.5525121830000002","0.100823391"
"3415_5","0.715879635","0.38994703","0.411360307","0.35005071600000004","0.486306773","2.320861039","0.338667869","0.160599572","0.542206694","0.542544799","1.398174236","2.891017694","1.469401555","0.757917277","0.23486983","0.270032683","0.47233179299999994","2.634509185","4.735602388999999","0.587399977","0.393666178","0.391524851","0.149554829","0.309478192","0.755437845","0.210526316","0.165671137","3.871971148","0.194297306","1.531612758","0.815056914","0.315000564","0.254141778","0.739208836","0.955370224","0.938465006","1.7448439080000002","0.346556971","2.477854164","0.476501747","1.763484961","0.12863534699999998","0.124347502","0.13335819","0.18810589100000005","0.112851106","C/S","0.303007706","1.6076311209999998","0.155667412","0.16797166300000002","0.12863534699999998","Control","0.283370619","0.13721103699999998","0.11061397","0.146408153","0.542567736","0.212714392","0.340355456","0.972905792","2.386216754","0.290318945","0.153740989","0.491797166","0.244469302","0.150944569","0.43835446200000006","0.405837935","0.19711658","Memantine","1.132736764","c-CS-m","0.196992294","1.619189659","0.14261745","0.163062391","0.980797912","0.354671475","1.9697986580000002","0.12863534699999998"
"3521_12","0.660778659","0.34967555899999997","0.40483057","0.33813987","0.613554434","2.227469358","0.38824801700000006","0.194304254","0.541276136","0.563806777","0.97999279","2.400324441","1.512797404","0.800468637","0.298846431","0.286049027","0.431326604","2.310201875","3.642573901","0.555695746","0.385364095","0.342645999","0.187635184","0.339942322","0.784607066","0.253064167","0.201694304","4.979812545","0.207281903","1.571737563","0.85147801","0.369863014","0.335796683","0.7197188179999999","0.7409877429999999","0.590302812","1.413482336","0.366077866","1.853100216","0.541997116","1.5233955259999998","0.116147309","0.173488327","0.140763896","0.160886979","0.095926541","C/S","0.303116147","1.549184331","0.13548891300000002","0.149848588","0.098368663","Control","0.195662792","0.11175149","0.116049624","0.18140080100000003","0.49037804","0.159617075","0.27674123300000003","0.850151412","2.118882485","0.302271089","0.153365244","0.450620299","0.240988571","0.138614829","0.463417017","0.367880317","0.18198691","Memantine","1.238448764","c-CS-m","0.17436749","1.4257106569999998","0.100224675","0.16811565899999997","0.956334864","0.6254506129999999","1.942854352","0.116147309"
"3483_9","0.581235698","0.28725265899999997","0.425629291","0.279176201","0.324538969","1.878853143","0.324808184","0.154394939","0.269349845","0.432090456","1.2054112259999998","2.113339615","1.187508413","0.685960425","0.207968771","0.21254543","0.242697537","1.99380805","3.123973617","0.28469511399999997","0.275945619","0.28388746800000003","0.136357518","0.28240678399999997","0.6352133529999999","0.180643424","0.148606811","2.291156279","0.19504644","1.272849643","0.4879526179999999","0.239601561","0.210795531","0.191815857","0.702517162","0.469107551","1.270965137","0.305559295","1.818279715","0.41337999700000005","1.0144483359999998","0.104903678","0.46970227700000006","0.16558669","0.193870403","0.121628722","C/S","0.31287215399999996","1.376970228","0.165236427","0.14352014","0.12732049","Ts65Dn","0.23178634","0.121628722","0.217250438","0.191856392","0.516462347","0.202014011","0.323730298","0.947110333","2.002101576","0.24417822","0.16322241699999998","0.626269702","0.217950963","0.157705779","0.361208406","0.384439359","0.254290718","Saline","1.160070053","t-CS-s","0.157180385","1.337478109","0.123029772","0.15849387","0.860245184","0.359267735","2.619702277","0.10490367800000001"
"362_10","0.658038825","0.407416625","0.411149826","0.290691887","0.277750124","1.652314584","0.352414136","0.16376306599999998","0.667745147","0.346938776","0.907416625","1.842956695","1.039323046","0.510950722","0.223245396","0.245644599","0.5550024889999999","1.933300149","2.783723245","0.5793927329999999","0.603534097","0.268043803","0.161772026","0.552513688","0.533847685","0.234693878","0.183175709","3.426331508","0.17496266800000002","1.481085117","0.35515181700000004","0.290691887","0.25410652100000003","0.822050772","0.7140368340000001","0.599552016","1.330761573","0.340965655","0.941015431","0.414136386","0.7142857140000001","0.123178609","0.07465825400000001","0.178909419","0.15081868699999998","0.151269341","S/C","0.227880427","0.95253117","0.221270843","0.142106054","0.097942016","Control","0.190926844","0.087276551","0.141054529","0.221571278","0.6032747479999999","0.130839718","0.251164188","0.864954184","1.935256121","0.34818317600000004","0.11897251","0.250713535","0.25446898","0.181312904","0.366080817","0.469387755","0.17951029","Memantine","1.138350608","c-SC-m","0.174553102","1.206098843","0.14030344","0.119272946","0.805017275","0.473867596","1.2047468829999999","0.12317860900000001"
"3500_7","0.616890856","0.426357909","0.409160565","0.31670355899999997","0.220330325","2.057551507","0.340541461","0.198535672","0.638344968","0.291162949","1.126000341","2.038821727","1.01174868","0.478631023","0.226289801","0.258130427","0.460752597","2.288779159","3.907713264","0.593223225","0.509279755","0.308871105","0.146092287","0.613996254","0.65026392","0.222033033","0.188149157","5.74816959","0.201089733","1.5251149330000002","0.385663204","0.348714456","0.291503491","0.8482887790000001","0.81593734","0.959475566","1.5913502469999998","0.37067938","1.421590329","0.420738975","1.308005726","0.123554675","0.14436736","0.196454135","0.17597180899999998","0.180596851","S/C","0.29192820199999997","0.99922916","0.235326506","0.140182799","0.116837353","Control","0.259993393","0.149653122","0.189406453","0.227177624","0.512939104","0.15471864300000002","0.25812135199999997","0.910472415","2.409866755","0.33798740000000005","0.17894505","0.32000881","0.195903535","0.15648056400000002","0.462063649","0.476928316","0.172447968","Memantine","1.386961788","c-SC-m","0.187204052","1.629335976","0.144807841","0.147450721","0.7915427820000001","0.41494977","1.809272107","0.123554675"
"18899_5","0.7208627129999999","0.378058897","0.428660307","0.31459975100000004","0.436540854","2.043550394","0.395064289","0.1847781","0.732061385","0.5055993360000001","1.128992119","3.119867275","1.094773953","0.719825798","0.261924513","0.300082953","0.438822066","2.1941103280000003","3.908544173","0.5866860220000001","0.351306512","0.312525923","0.16818747399999998","0.347366238","0.727084197","0.281833264","0.200539195","2.80423061","0.210700954","1.596433015","0.664039818","0.35939444200000004","0.296557445","0.725010369","0.8087930320000001","0.7874326009999999","1.591455827","0.45396101200000005","1.360846122","0.431771049","1.4092592590000002","0.117407407","0.201728395","0.182839506","0.19592592600000003","0.161851852","C/S","0.310246914","1.297777778","0.17965484233333334","0.142098765","0.145185185","Ts65Dn","0.166296296","0.103950617","0.182469136","0.231234568","0.487654321","0.184074074","0.332962963","1.031234568","2.067654321","0.340729988","0.200617284","0.61691358","0.224074074","0.17629629600000002","0.4164197529999999","0.51244297","0.206419753","Saline","1.268765432","t-CS-s","0.16617284","1.396049383","0.13459003933333333","0.17320987699999998","0.659012346","0.22065533","1.35037037","0.11740740699999999"
"J1291_7","0.63237806","0.313721769","0.37046878","0.29607136100000003","0.25450749699999997","2.048775859","0.34750427","0.187511862","0.548680964","0.237046878","0.936989941","1.951034352","1.101537294","0.413550958","0.239893718","0.29151641699999997","0.406718542","2.140444107","2.790282786","0.5124312010000001","0.355855001","0.303283355","0.187132283","0.7895236290000001","0.7318276709999999","0.241412033","0.183336496","3.255456443","0.227747201","1.026570507","0.220345417","0.295881571","0.275953691","0.6500284679999999","0.742835453","0.565002847","1.223951414","0.291895995","1.4792180680000002","0.447143671","0.7717069559999999","0.117661569","0.588431179","0.156018747","0.173285644","0.116269053","S/C","0.298717316","1.383078441","0.162432166","0.161198816","0.124198323","Ts65Dn","0.179329058","0.11149482","0.287123828","0.24950666","0.515786877","0.182165762","0.300567341","0.7548100640000001","2.236556487","0.28544315800000003","0.165392205","0.5667242229999999","0.227923039","0.164898865","0.322274297","0.35111026799999995","0.353354711","Saline","1.283177109","t-SC-s","0.176862358","1.411568821","0.15476178333333335","0.16452886","0.785273804","0.67527045","2.868278244","0.11766156900000001"
"3497_8","0.5503035","0.35167247799999996","0.298850575","0.251711223","0.333979078","1.790391321","0.280640579","0.132765078","0.46726075200000006","0.380214387","1.002970425","2.340565672","0.956864264","0.51130053","0.177321452","0.193594214","0.33617460899999996","1.908433424","3.793103448","0.459640966","0.268758879","0.224331654","0.123337208","0.244091437","0.502130957","0.153299755","0.121787421","1.829006845","0.132765078","1.343665246","0.581170089","0.221361229","0.178096345","0.590985406","0.726462611","0.49012010799999994","1.315639933","0.36962417700000005","1.129278058","0.295621852","1.158662023","0.11411679","0.079614481","0.131691909","0.17729003","0.154531465","C/S","0.27261683","1.279744067","0.16254960699999998","0.132825788","0.12634648099999998","Control","0.223212116","0.127075403","0.122944845","0.155341378","0.36308415","0.21495100000000003","0.24831943","0.978294323","1.780999433","0.27379568600000004","0.177533004","0.35952053100000003","0.194622175","0.13906212","0.424556572","0.380860132","0.170729732","Saline","0.999676035","c-CS-s","0.142463756","1.402769904","0.13647039800000002","0.160362841","0.682351988","0.16686039","0.67214708","0.11411679"
"50810C_8","0.7087807209999999","0.35671677399999996","0.488188976","0.341565259","0.35958005200000004","2.4194702930000003","0.335719399","0.156406586","0.5767120020000001","0.470532093","1.40181341","3.476735863","1.4364113580000002","0.819374851","0.24123121","0.296826533","0.4161298020000001","2.4378429969999997","3.868289191","0.492125984","0.32808399","0.331543784","0.161178716","0.35826771700000004","0.8252207109999999","0.20949654","0.165115724","2.31567645","0.205559532","1.386423288","0.58577905","0.333333333","0.257217848","0.684204247","0.7837031729999999","0.669887855","1.677284658","0.364829396","2.164757814","0.438081603","1.7489598709999998","0.109649711","0.10501946","0.136625956","0.18601529999999997","0.100254999","C/S","0.363239834","1.898000268","0.128841766","0.157361428","0.119044424","Ts65Dn","0.193463965","0.118776003","0.103073413","0.151993021","0.497047376","0.228023084","0.282109784","1.04234331","2.264595356","0.266881413","0.140518051","0.479600054","0.20245604600000003","0.154274594","0.554556435","0.403602959","0.204133673","Saline","1.2592940540000002","t-CS-s","0.141793048","1.506710509","0.113474701","0.168702188","0.912159442","0.244333095","2.1569587969999997","0.109649711"
"50810D_6","0.712336892","0.35517991299999996","0.378706999","0.304270463","0.35735468600000003","2.4241795180000003","0.32245947","0.147587979","0.453341242","0.45383550799999994","1.428034796","2.889976275","1.293396599","0.659450376","0.234381178","0.270264927","0.408066429","2.523428233","4.233689205","0.476967181","0.381277185","0.35695927200000005","0.14491894","0.288948201","0.731514433","0.194938711","0.161328588","2.9494859630000003","0.218663503","1.300118624","0.542111507","0.274713325","0.25029656","0.7245947009999999","0.869019375","0.566330565","1.626828786","0.384539344","2.055753262","0.514827995","1.086236008","0.111437684","0.156087799","0.132699644","0.207116503","0.106622475","C/S","0.34431867899999996","1.856356701","0.144456257","0.156650616","0.123757113","Control","0.281470827","0.143705835","0.125445563","0.14920893","0.499843662","0.221374523","0.294228003","1.158589206","2.329810518","0.267101621","0.17953849","0.617159652","0.218935651","0.145269214","0.468200863","0.383649664","0.17272215600000002","Saline","1.0961165659999998","c-CS-s","0.192420737","1.853980364","0.126321056","0.199424676","0.9865549370000001","0.299822064","2.3424426240000003","0.11143768400000001"
"365_7","0.715793115","0.315689327","0.313267601","0.281439197","0.243902439","1.936170213","0.358242519","0.16779104","0.5448884279999999","0.26673585899999996","1.176613043","2.5009513919999997","1.082165715","0.445251687","0.234388514","0.315343366","0.429164504","2.186126968","3.363950874","0.531049991","0.40339041700000006","0.286974572","0.180245632","0.6033558210000001","0.685175575","0.237156201","0.181110535","4.167099118","0.198235599","1.17938073","0.33644698100000003","0.34734475","0.285244767","0.75177305","0.8029752640000001","0.802456322","1.539699014","0.315343366","1.189067635","0.412558381","0.860073767","0.12816966300000002","0.116528354","0.155140618","0.187067773","0.11031560633333332","S/C","0.292300599","1.1637851540000002","0.208506224","0.16263255","0.107422775","Control","0.216343937","0.098432457","0.13473078233333333","0.2278651453333333","0.5769940060000001","0.180152144","0.272475795","0.98593822","2.508875058","0.258951738","0.13370216699999998","0.31097279899999997","0.184071","0.167819272","0.489280775","0.335063138","0.182687875","Memantine","1.376901798","c-SC-m","0.180958967","1.591747349","0.12747810099999998","0.13934993099999998","0.8547717840000001","0.362912991","1.515214385","0.12816966300000002"
"3481_2","0.809981049","0.369804169","0.373847126","0.333796589","0.239418825","3.029564119","0.347820594","0.153506001","0.56298168","0.297662666","1.504106128","3.033607075","1.174984207","0.518256475","0.24232470000000003","0.282754264","0.486165509","2.989766267","5.347694251","0.58622868","0.429311434","0.29842072","0.155906507","1.286291851","0.800252685","0.225521162","0.174478838","3.4223626030000003","0.221857233","1.197978522","0.32785849699999997","0.334049274","0.2730259","0.907264687","1.058622868","1.022109918","2.100063171","0.299178774","1.257106759","0.423752369","1.5097223169999998","0.130790748","0.129357986","0.139933138","0.192877124","0.11103720733333332","S/C","0.284778604","1.101112097","0.187691888","0.164699461","0.112301289","Control","0.276864297","0.16388074","0.133997407","0.18528653566666667","0.573582589","0.205976666","0.291464829","1.102271952","2.64508426","0.296778269","0.154601897","0.33581224","0.26485638300000003","0.160128266","0.511291533","0.419077701","0.16974824300000002","Saline","1.273862318","c-SC-s","0.212389984","1.803302176","0.12615132699999998","0.144026745","0.870983148","0.338850284","1.220304291","0.130790748"
"3498_10","0.530596585","0.263380012","0.35622482299999997","0.24515634","0.6852100520000001","1.62516785","0.328601573","0.165355841","0.476692883","0.743142145","0.894686361","2.2085171690000003","1.148474966","0.839056206","0.213696528","0.234030309","0.323997698","1.838480721","2.917130251","0.408210244","0.250143871","0.243429887","0.165739497","0.27373873","0.609437944","0.19106081","0.153462498","2.040475734","0.234413965","1.700364473","1.009783234","0.267216574","0.215998465","0.620755803","0.612123537","0.49031268","1.277383464","0.312871667","1.206023403","0.34931901","0.849472675","0.108204356","0.088754965","0.125462265","0.17011368300000002","0.11772109533333334","C/S","0.280372552","1.629639775","0.151897","0.156416929","0.128064649","Ts65Dn","0.20312286","0.105328037","0.12299685","0.172853034","0.428708396","0.197644158","0.258046843","1.039583619","2.36337488","0.2319202","0.17230516399999998","0.613477606","0.231064238","0.14244624","0.38172853","0.321503932","0.231201205","Saline","1.165593754","t-CS-s","0.15970415","1.308724832","0.103410492","0.18161895600000005","0.852485961","0.156148091","0.9431584709999999","0.108204356"
"3421_5","0.744819088","0.29797244300000003","0.4161532429999999","0.301781113","0.217878347","2.081886412","0.329562003","0.15761174","0.486837683","0.278368993","1.144729472","2.188641201","1.033941974","0.5035286210000001","0.217878347","0.264030469","0.416377282","1.913744819","2.786042343","0.525148426","0.395765655","0.268399238","0.147978044","1.27948919","0.61812479","0.20858071","0.158731937","3.049848773","0.210148986","0.900526493","0.282961801","0.269071357","0.254844853","0.608715134","0.672342332","0.562787051","1.165677159","0.290579142","1.249579926","0.457264479","0.883415788","0.123539112","0.373843837","0.165196817","0.17803111800000002","0.121961712","S/C","0.321144332","1.221194522","0.182619918","0.158528716","0.123610812","Ts65Dn","0.220836022","0.150785115","0.208216821","0.235606224","0.5789058579999999","0.20147702","0.326521833","0.864486986","2.186276619","0.26201411399999996","0.173729117","0.687603069","0.282569728","0.157309816","0.40144834","0.382435309","0.280490428","Saline","1.160751416","t-SC-s","0.192944719","1.583709758","0.123252312","0.164479816","0.8918763890000001","0.483925171","2.252814225","0.12353911199999999"
"365_9","0.7200874159999999","0.340375159","0.31123656899999996","0.303951921","0.255691131","2.008377345","0.371517028","0.194864323","0.559096704","0.24767801899999997","1.206883992","2.646512475","1.173010381","0.462939355","0.252595156","0.29156802","0.44964487299999994","2.287379348","3.711892187","0.56164633","0.421234748","0.306501548","0.180477144","0.644144964","0.702422145","0.244217811","0.195410672","4.424330723","0.229284283","1.31069022","0.31578947399999996","0.36004370799999996","0.29812420300000003","0.7958477509999999","0.854307048","0.8264432709999999","1.6913130580000002","0.327627026","1.248952832","0.405754872","0.986349676","0.125241724","0.118985326","0.1536799","0.187464452","0.14163382900000002","S/C","0.286429303","1.140143328","0.214082584","0.159481288","0.106017518","Control","0.206119895","0.091229667","0.133577011","0.2119497926666667","0.519736094","0.17472415","0.265726311","1.081901945","2.459333409","0.286468767","0.140257081","0.294391992","0.190535775","0.16494141699999998","0.494710499","0.354398106","0.16630645","Memantine","1.401660789","c-SC-m","0.169377773","1.413149812","0.118644068","0.140143328","0.861335457","0.35403387399999997","1.512228415","0.125241724"
"J1291_8","0.6225621410000001","0.323518164","0.394837476","0.279349904","0.239961759","2.064053537","0.34493307799999995","0.16998088","0.561185468","0.293881453","0.943021033","2.049139579","1.082026769","0.400956023","0.26615678800000003","0.303824092","0.41510516299999994","2.124282983","3.002868069","0.483556405","0.341873805","0.28565965600000004","0.195602294","0.807839388","0.73957935","0.247036329","0.18585086","3.2529636710000003","0.238240918","1.015869981","0.23250478","0.336520076","0.290439771","0.660803059","0.7799235179999999","0.564435946","1.241300191","0.287571702","1.441491396","0.443212237","0.748850503","0.113334162","0.598235367","0.165278986","0.17360507","0.116269053","S/C","0.294271157","1.3622468","0.161178079","0.150242326","0.122033056","Ts65Dn","0.187647571","0.110227414","0.308935007","0.266186156","0.520690941","0.180315646","0.290915869","0.735802162","2.223810116","0.285086042","0.16030818900000002","0.5681620479999999","0.238722505","0.149745247","0.328072574","0.353728489","0.359388592","Saline","1.297502175","t-SC-s","0.179072946","1.3749223309999998","0.17819667666666664","0.162047968","0.79669442","0.669407266","2.9146265689999997","0.11333416199999999"
"3513_3","0.791910015","0.401903526","0.494159637","0.380380705","0.302833658","3.173047804","0.365887952","0.186567164","0.6055591610000001","0.425481289","1.6966255680000002","3.22550292","1.3516115080000002","0.698031581","0.256867835","0.33149470000000003","0.471014493","2.874972961","5.279688514","0.5965823060000001","0.417910448","0.359506814","0.167099286","0.6748864370000001","0.846095609","0.254055808","0.187324248","6.263681592","0.26433052100000004","1.376919749","0.451871079","0.359182349","0.316785637","0.8310620809999999","1.022496215","0.967337227","1.956954359","0.406986805","1.530932295","0.498593987","1.382648553","0.110669317","0.227137177","0.143693395","0.17997570100000002","0.14628172333333336","S/C","0.27899271","1.282803181","0.155732273","0.163132317","0.106914071","Ts65Dn","0.2552463","0.147945659","0.134305279","0.17931301100000002","0.477358074","0.189916059","0.316379501","0.969240115","2.328915397","0.366645036","0.167053236","0.551358516","0.20107135","0.131102275","0.502816435","0.509193165","0.192898167","Saline","1.278440468","t-SC-s","0.196542964","1.952838524","0.125414182","0.165120389","0.881764966","0.5657581660000001","1.999171637","0.11066931699999999"
"50810D_11","0.5406317079999999","0.334406624","0.32321373800000003","0.263722784","0.27460901600000004","1.817693959","0.287028519","0.163600123","0.431616069","0.35771235799999995","0.863538792","1.987273842","1.110855566","0.49616682","0.206071757","0.222171113","0.401563937","2.100122662","3.06025759","0.459521619","0.371358479","0.316927323","0.13799448","0.264949402","0.567003987","0.195338853","0.150107329","2.179852806","0.164520086","1.022539098","0.410303588","0.243943576","0.214964735","0.6533272","0.7066850659999999","0.43866912","1.2920883159999998","0.364305428","1.859705612","0.497393438","0.989024988","0.107986281","0.12866242","0.14502694800000002","0.195688388","0.117491426","C/S","0.323860853","1.691229789","0.15580597699999998","0.151984321","0.124938756","Control","0.244487996","0.124252817","0.099657031","0.160313572","0.47388535","0.185595296","0.27633513","0.928270456","2.1455169030000003","0.27460901600000004","0.164723175","0.483194512","0.203723665","0.146692798","0.365213131","0.362925483","0.146202842","Saline","1.088486036","c-CS-s","0.164821166","1.58588927","0.12199902","0.19088682","0.930524253","0.426862925","2.191180794","0.10798628099999999"
